order_id,customer_id,order_date,order_status,total_amount,payment_method,shipping_country,promo_id
46a5b38d-6ac3-40cf-a8a5-e16ae49c539c,22952b7a-1e1a-4388-bbad-d376e9778071,2024-03-18,delivered,539.89,credit_card,US,
eabf05f9-f3a7-4fe4-9c88-b637a7fa7183,7e78b0e9-6156-4594-a32d-34b1b51c4c0f,2023-12-23,delivered,88.14,credit_card,US,
a27801ee-e598-40ea-87a6-64f2824b76cd,a31282e2-6869-4880-947f-744e5160dc76,2024-02-18,delivered,141.53,debit_card,US,
786b4703-265f-4ce6-8183-fce984d5bd2c,4abd67b0-664a-4049-9ddd-f9f30f4542c2,2024-04-11,delivered,2520.3,credit_card,US,
41a08c34-8893-4d1e-aeb8-6a8f9d2122e4,edca91f4-a5df-44e1-83f2-4936c087d640,2023-03-02,delivered,683.93,apple_pay,US,
91550ae5-3032-46b7-9950-58af0779ef5a,1e475fd2-d99b-479e-bffb-44352b2a5211,2024-02-28,canceled,1054.41,credit_card,US,e089aef9-a775-4922-a59f-bc471100e170
488a62fc-ed82-422e-8e35-33605bceb226,382f413a-d565-4dd5-a44f-2b2ecb44e83a,2024-02-28,in_transit,768.78,credit_card,US,
94dd5857-f0b8-47eb-9691-fbe5e044f0d8,78807e0c-0188-49f0-a6ae-0eb2249e1eb4,2023-07-14,delivered,4005.38,credit_card,Canada,
2b605cf1-a967-420a-b121-a3240b6ede8a,30648955-59ca-43a5-9907-db5e9962fd8b,2024-02-21,pending,835.62,credit_card,US,
c5192345-4af1-4b73-81b8-0c1da4ec0aa3,adbed855-78db-4802-bd62-5513466609a1,2023-08-01,fulfilling,378.8,credit_card,US,
69a7a700-811c-438f-a48d-0a65975faacf,96b199e3-4632-416b-a5fa-82b63967b1f4,2024-04-30,delivered,89.03,debit_card,Australia,
9ac6bafd-b5ae-4cd0-8beb-9af12d22b057,3b7c1395-72e2-40ac-b012-be50cd824a0d,2024-04-02,returned,301.18,credit_card,US,0cf73433-6674-49e1-81e5-4b4136dc799f
bc53422b-d213-46f8-837a-53b861b6d774,162cf92f-8972-44a9-949b-da75c8847a9a,2024-03-21,delivered,817.32,paypal,US,
cd56d304-372c-470e-89fc-db7c8e678978,75da07d1-138a-4489-a4fd-b4f9b8d68e79,2023-03-11,fulfilling,3688.7,debit_card,US,
a1fa1221-e352-4697-be5d-6db1192a385b,8063656d-d7ae-494a-9672-10569d0e80c5,2024-01-15,delivered,1492.78,debit_card,US,
0f3adebc-dc93-45c7-a49f-dcea4a94b573,162cf92f-8972-44a9-949b-da75c8847a9a,2024-02-28,delivered,1410.72,paypal,US,
307b33af-fe75-42d1-9eff-3380445052ce,b9cfc4e5-f0ea-4f7e-a69a-528912d7b2ba,2024-03-06,delivered,1502.03,debit_card,Australia,
6019357c-6084-4d18-bd4a-c48dfdfe5985,502bcef1-e8d7-43c4-89eb-25fa42bc86e4,2024-04-05,fulfilling,194.29,credit_card,Australia,
b54c2913-757d-42be-948b-d90463ce5f32,1b2e9092-8666-47e5-b883-83f20d3dba6e,2023-05-02,delivered,1286.37,debit_card,Germany,
992c3a4d-8dfd-4890-9660-a7a553c987c3,162cf92f-8972-44a9-949b-da75c8847a9a,2023-12-24,delivered,219.73,credit_card,US,
d37743f7-2c91-4cc8-befd-50b161a4670c,6f94c06b-dbed-4ffc-a981-5b5934ad13fe,2024-04-19,delivered,760.03,credit_card,Germany,4a614e3d-8310-4185-a993-f9bc78cb9401
13828f24-da2a-4891-b53e-6842861330b3,cc92017a-3a4f-4643-8094-93c9b56d25e0,2023-08-20,delivered,624.69,credit_card,UK,
c947652c-7492-4ed5-a3fe-771d963ee78d,27b818ea-629b-4095-b504-4a15a922db39,2024-04-13,fulfilling,1480.42,credit_card,US,
f1d43eaa-a775-4a69-a735-d4a90bc0a408,162cf92f-8972-44a9-949b-da75c8847a9a,2024-01-18,confirmed,262.99,apple_pay,US,364dde8b-d6d4-4948-b4aa-b573d9215003
a97c22e1-8632-46bf-8113-4b56b520ec81,68cd38b1-2976-432b-9782-71e81b37ed97,2024-04-04,pending,321.96,debit_card,US,b0083f87-fc2d-47ed-a7fd-db65af1ed873
71f24d6f-2d92-4a34-b8c4-3e1a664c326b,bc3da3e2-e0f6-450a-8ed7-38c82f3499a8,2023-02-08,delivered,3133.85,credit_card,Australia,
ef8d06eb-5a90-407a-82c0-f15a68fbd2c4,afc1c824-f5b1-4847-9219-cdf9aba4361a,2024-01-21,delivered,192.12,paypal,US,9f0f3d7a-5aa8-4e43-b137-bc5687f6ef39
7741f65e-71cc-406f-902c-2d0c113d7227,708116b3-ac42-4904-9b90-1ad176935278,2023-08-30,delivered,1378.89,credit_card,US,
aa9bfc2a-56ab-436c-8bc7-fad6291b6efe,2f57afbb-0ed4-4b76-bce5-ee7979a2345f,2023-11-04,delivered,2200.52,debit_card,UK,
6eee5ad1-f073-40e6-b891-e30896facdf3,825beef6-e9ca-4194-bc17-e91c96470e0c,2023-09-10,delivered,377.26,credit_card,Canada,
1aac767e-9214-4ce4-a967-b5707a9275f2,edca91f4-a5df-44e1-83f2-4936c087d640,2024-04-13,delivered,572.15,credit_card,US,
77d26504-889f-494a-9683-62662fcd8567,4cea07b2-694c-43b7-9d94-7dfa2f7c3f8c,2024-04-21,delivered,1962.75,credit_card,US,
21c3ce59-4cbc-46f7-8ad5-840fe9b179af,b3a5b702-4adb-40e1-9a96-7e9b869cc524,2023-12-27,delivered,78.27,credit_card,UK,
b316d2d2-fef6-459b-bcd3-8d067b5dd13c,b419fa78-2d3b-44b3-9be3-f5b469f13341,2023-02-18,delivered,134.85,credit_card,Canada,
2f1b884c-673f-4846-965d-cb5c7c1b5bc1,ad473f54-cfaa-4b35-99f5-532d72592f7a,2023-12-13,delivered,2655.51,debit_card,US,
6b7b7e65-9d31-4f5a-b0b2-a7fed0123c1e,d7f1fbce-34f6-431a-831b-0932ad165ed3,2024-04-16,delivered,65.83,credit_card,Canada,26ee2917-3002-4d0d-bcfa-ee0d2496b52f
d56aa2a6-29ce-425f-a132-949881c84aa6,9fb06801-51fb-4c99-93a3-aab00f852911,2024-04-22,confirmed,4035.45,credit_card,US,
993c4972-cf70-43cd-ad70-6f3156a7171a,a3297b8f-90e1-454b-954a-78b5ac4b0a16,2023-05-21,delivered,1584.55,paypal,UK,
a538ebee-e102-41b8-966d-99c8cb60fdac,b2c5d6ab-d24d-4f8c-b1df-21249f6fe4c5,2023-10-05,pending,8.38,paypal,US,53929d63-6712-4a31-85c3-807f22f068f4
5bf2c451-e9b2-424c-abe0-458e25f1cc46,71017aa3-5bff-4f34-b600-4c35aaad3880,2024-01-12,returned,324.93,credit_card,US,
2f4af09e-17bd-463b-9f37-169386cf64e0,4e7a02f5-f62d-401f-b528-5d0af80d68c0,2024-01-27,returned,2323.97,credit_card,US,
35842c2a-2d4d-4f17-a654-1d20eba5754f,80827f1f-7cea-41dc-9905-c25587477934,2023-02-14,delivered,929.87,debit_card,US,
b94fb235-93b5-4ff3-9d90-b3dc45288595,5eb68511-bbcd-4dfe-8cd3-202ac370c091,2023-11-24,delivered,1027.5,credit_card,US,
7277857c-5da5-4af1-b8f2-d8ba5baff904,1e475fd2-d99b-479e-bffb-44352b2a5211,2024-01-25,delivered,222.38,credit_card,US,4a006bc4-5fdd-4955-9e9e-3a163cf13b87
0848d17a-ac46-49ff-b44e-1d3088108bec,1e475fd2-d99b-479e-bffb-44352b2a5211,2024-03-31,delivered,1023.26,credit_card,US,
d7e2ccf6-e34f-4aec-89e4-4d4f23978540,3ea9c15e-8d0d-4449-945d-aa1445af5ada,2024-04-19,delivered,3146.27,credit_card,US,
0465458b-d768-4b6d-9fe8-20a7e10b8f60,708116b3-ac42-4904-9b90-1ad176935278,2023-10-11,in_transit,35.22,credit_card,US,
e7fdb7a5-3808-47ca-9a8c-6e020b4a0514,78807e0c-0188-49f0-a6ae-0eb2249e1eb4,2023-04-26,delivered,77.32,debit_card,Canada,
c9bd7b93-044c-4c97-8f52-d555a47f9f20,d7714b3f-527e-44f9-9672-5c13db415ab5,2024-04-29,pending,1175.02,credit_card,US,
935993cd-4411-4d9d-99aa-778059175a27,e21d4513-ab2a-4ac7-9860-381724efa4a7,2023-10-31,delivered,1363.12,credit_card,US,54403d62-6ec8-4cf5-a05b-cfe04ad8a9fb
ad99c11b-2dcb-43fb-b621-54c40c7ee864,a3297b8f-90e1-454b-954a-78b5ac4b0a16,2023-12-14,returned,260.01,credit_card,UK,
0672de0b-a66a-4d6c-9e1d-195a35c85ca9,d06fee96-ed97-4343-bb47-f7dfcf9d403f,2023-12-10,delivered,525.07,credit_card,Australia,
1f351470-2008-4234-bdff-5421ba9e0ba3,161b62da-8b33-462e-b798-fae6e08e72d9,2024-03-28,in_transit,1569.07,paypal,US,
fedbc44d-3d66-463d-87d9-f4effde1cd07,695c1b68-061f-4604-a6f3-eb9f666d96f2,2023-09-11,delivered,2994.28,debit_card,US,
c1e8b998-5107-47df-91b0-6429db1b2d98,761c858e-765f-411f-8547-47271f16f38c,2023-06-16,delivered,2818.12,debit_card,US,
7e22bcbe-5d52-4706-8dbf-1546d0beff13,4d693500-67bf-42ec-b08f-0d3484e9b312,2024-04-18,delivered,262.64,credit_card,US,
9a7ca2c3-5a01-43ce-8cdf-68529712a582,aa5ef4d3-e35d-461c-b42f-4727402022c5,2024-01-17,confirmed,1716.31,credit_card,US,
3069b559-eeff-407e-a45f-a7346c1ed8e9,80de749e-464b-4ec8-b46f-84094aae4f02,2023-01-30,delivered,262.76,gift_card,UK,ee8ee449-ba47-47ec-b3dd-840dab009af9
0a7bffc9-71d6-49ee-948d-253100dc6cfb,71017aa3-5bff-4f34-b600-4c35aaad3880,2024-03-20,delivered,695.42,credit_card,US,
9009ad7a-7c34-4708-9fcb-fcac8e4b7c82,ad473f54-cfaa-4b35-99f5-532d72592f7a,2023-05-26,delivered,1762.02,debit_card,US,
b47b634c-a8b9-4ac5-a39b-407d94e67a58,67f3f05c-cc51-45f6-8ada-875921215777,2024-03-06,delivered,1884.96,debit_card,US,
0f6c276d-8605-416d-afbd-a95565f7d4f1,3b39183f-6498-4b72-bae5-48e43d950d2d,2023-10-26,returned,279.71,debit_card,US,
e8a1bf1f-c600-4d94-aed8-0e974ffd1a36,fe45a33b-e2ed-4c80-a918-01691ab02b37,2023-12-25,delivered,1771.44,paypal,UK,
b93f1963-0f6a-4fc3-a587-bdf0415faa4b,6eb3320b-6e5e-4682-a262-c7071172cd40,2023-11-18,delivered,539.61,paypal,US,
3dba0a07-2b46-41bf-933c-e19c6445ecad,71017aa3-5bff-4f34-b600-4c35aaad3880,2023-12-21,delivered,1630.81,credit_card,US,
d18604e1-6e61-430b-bab7-d55d1773dbb8,761c858e-765f-411f-8547-47271f16f38c,2023-05-04,delivered,6339.64,paypal,US,
de3aad18-3675-486c-a743-936690d465dc,a0228460-77e8-4edc-b97f-14dab3d9bed1,2024-03-30,in_transit,1796.08,credit_card,UK,
a4bcd05b-50c9-4984-9922-6f4ff382f3c1,5dce77fd-cd3b-4283-a010-79dcf1969d1d,2023-11-01,confirmed,458.86,apple_pay,UK,
01f383a4-a46e-4144-957e-203ab9db2c34,638041a1-108b-4baa-a70c-c9acf6ef9553,2023-08-29,delivered,283.1,paypal,UK,
8e110030-1ee1-4c9c-97a8-d28431bbbdfe,dd0cb009-6b28-4f48-a54b-074149d3ac86,2024-01-29,delivered,615.7,credit_card,US,2d7920f3-c224-4090-ac7e-3524467c5dff
fd23edde-9648-43d6-8a06-f95b76e4fa42,4f2832ed-222b-42a0-a94a-1de8f8e78ff1,2023-11-27,delivered,1118.92,credit_card,US,
5fdacde3-82e8-43ce-adae-e15306705270,85e6ac54-dfd6-4c62-9415-4e1d1c3dc1bd,2023-05-11,delivered,63.97,credit_card,US,
123320a9-6825-4eda-898a-b4f433c14643,80de749e-464b-4ec8-b46f-84094aae4f02,2024-02-02,delivered,314.23,credit_card,UK,
b56ea4cf-3cbb-48b4-982e-55b0fc3ef89c,0bd10542-c2d9-4b58-939d-834d3088284b,2024-01-04,delivered,7918.49,credit_card,Australia,
451ce0d2-d314-46b5-b62a-eb7f919c87c0,e5a0ba19-6693-4036-b995-b3b2a41a678a,2024-03-30,delivered,251.01,credit_card,UK,
17d60190-f909-4e56-a102-aad9e483bf0c,26c02a9c-d5e3-40d0-a883-3aecca6de4e6,2024-01-07,fulfilling,270.59,debit_card,US,
c336f6b6-0fd6-4ac1-a6fa-2981850adbce,36bef2b1-ff0c-486a-a9b7-ca4dbf0cd690,2023-08-27,delivered,4354.07,credit_card,US,
71bb7c4d-1c2a-468a-a995-36b4cd4c398b,761c858e-765f-411f-8547-47271f16f38c,2023-11-07,backordered,7141.47,credit_card,US,
2eb5a071-0006-4d2c-9ad4-17ff2fd763ce,68cfd71d-256e-4e25-8b2b-fbd7048f0c99,2023-03-10,delivered,1143.84,debit_card,US,
5a63f8e8-796b-4be1-8c7e-2ca5ed8c8353,fe45a33b-e2ed-4c80-a918-01691ab02b37,2023-10-22,delivered,820.41,debit_card,UK,
a9064eee-8a2f-40da-9975-56cc9329d975,7d700a14-24f8-4255-987d-a7ef2091eff5,2024-03-06,delivered,81.59,credit_card,US,
f0bbec15-462e-4102-83fa-e72bc2038ebf,bc2db1aa-ad75-4c24-88a7-d62f2eb33f47,2023-11-05,in_transit,1106.41,credit_card,UK,
b28225ea-2bc3-48f3-b9ad-8f60ac01c1d4,bc3da3e2-e0f6-450a-8ed7-38c82f3499a8,2023-08-07,delivered,3040.41,debit_card,Australia,
5c8f35f5-46c2-4fdd-b704-c41602c4cc10,d8b3cec9-cf3c-4972-b5a8-44c3c117eb94,2023-06-16,delivered,1511.75,paypal,UK,b1f2ce57-e4ba-4a9b-80fd-db431334584f
608a4627-dd26-4f43-a951-2c151181973b,e4cf282b-3504-43d6-80cd-6737c7f9fb98,2023-09-25,canceled,89.66,credit_card,US,
b1d313e8-755c-4054-a91e-f14d4610b0b7,8b7b601d-b740-499e-864c-b9d1056ed861,2023-10-27,returned,5642.38,debit_card,US,
e62f14e4-4e59-4155-a00d-f8febeed3601,a3297b8f-90e1-454b-954a-78b5ac4b0a16,2023-04-10,delivered,9354.25,paypal,UK,
2580df66-2745-4c87-a556-59ca70a29805,e21d4513-ab2a-4ac7-9860-381724efa4a7,2023-12-07,delivered,854.52,paypal,US,
304785de-48ee-4119-99ed-8fefb55439b6,96b199e3-4632-416b-a5fa-82b63967b1f4,2024-02-15,confirmed,3890.29,credit_card,Australia,
b487f0b7-d0a1-4f8a-bbd6-c9985680cb48,4be39f5b-f970-406e-a161-72a345f5c305,2023-08-03,delivered,256.91,credit_card,US,
99ccccf1-0d7c-40e1-a9bc-dacb7a1954fa,e57613d5-5b45-4d1f-b14e-e5711652bf80,2023-12-01,delivered,386.75,apple_pay,US,8e5ae617-04f9-4a5b-bbfb-7cfb7f6ad96e
0390d8b3-a7c0-4096-ad47-519f814d5e6c,d6362348-f33c-4b25-9c4e-d965696b6fed,2023-06-10,delivered,8019.41,credit_card,US,
d56c56af-4420-4c80-ad08-f263b2966fcd,0d9a98e9-9084-47f3-ae6f-39c40005dcb9,2023-07-28,delivered,948.54,credit_card,US,
ca8c1d72-e32f-4046-a540-e597add3d340,984b0359-06a3-4f31-98bb-cff581882bf6,2023-10-11,delivered,2534.84,debit_card,Canada,
9c5d0ac4-3f20-4afb-80c3-e310f1c83175,af03e8b7-cd17-4f7a-a310-60016aff557a,2023-11-23,confirmed,690.71,gift_card,US,
6449dce0-967c-4dc7-8d5c-6c0b5d3ecd8c,db2449f9-5204-43e2-9e34-1440718ab905,2023-10-17,pending,2202.9,credit_card,Australia,
46703082-d8a6-4789-892a-111a16b789d4,162cf92f-8972-44a9-949b-da75c8847a9a,2024-02-04,in_transit,4210.07,paypal,US,
bea51f99-229c-4110-bdc9-77f9812091c5,f147eecb-7dcd-4057-b179-18303e3eff97,2023-11-01,in_transit,975.58,debit_card,Germany,
706560e3-2279-4c8d-a682-d0240bf903d0,021e107a-baf0-4313-997d-235c49a10b59,2024-03-19,pending,1080.11,debit_card,US,f5414f86-1151-4a4f-ac3d-95d1e798e451
0105a463-41ae-41e0-8ba6-67bebb91e0b3,4d693500-67bf-42ec-b08f-0d3484e9b312,2024-01-19,returned,58.68,credit_card,US,
80c8f773-1575-4c83-84ef-e62cfceb72d8,e2d942f4-5cac-4c86-bb6a-0a0a96a4e40a,2024-01-25,delivered,1171.51,credit_card,US,
7dedb6c0-89d6-440b-8c63-8448f000e064,9668ef01-8ca7-4718-940f-b56d3cee784b,2024-03-07,delivered,459.76,credit_card,US,2d00860c-75e8-489b-9641-804788361dfc
e4ca1b55-cda7-48ac-97a6-1c1cd0f185ef,9618f2ef-4b97-4f0a-a0c5-442d67239fca,2023-11-01,delivered,729.61,debit_card,US,
3d746e07-5afd-4ca4-abbe-6da2ef4cfee5,68cfd71d-256e-4e25-8b2b-fbd7048f0c99,2024-01-10,delivered,422.05,credit_card,US,
e84d0c81-d453-476d-8e15-3ae6680aec22,b2c5d6ab-d24d-4f8c-b1df-21249f6fe4c5,2023-05-05,fulfilling,1152.07,apple_pay,US,2cc22a4a-eb53-4ffc-9079-fb349e2d0e28
be1d7774-075f-4cb2-bebb-60c2e0421311,3c2dd53c-65ba-4ffc-96b3-f135cb4db599,2023-02-24,in_transit,532.94,credit_card,Germany,
79b1f33f-b8ee-48dd-9685-a1135af5ac26,30926c6e-1e8a-448a-9b83-a7e03b17779d,2024-04-30,delivered,20.08,credit_card,US,
f35c7e7b-585a-4e8e-b1f4-fa1e0532cad8,708116b3-ac42-4904-9b90-1ad176935278,2024-04-15,delivered,121.02,gift_card,US,
e02abdfc-0299-41ca-9120-072d4218b58a,0811221f-041e-4b6e-b5f8-9df05f0be232,2024-04-06,pending,226.17,credit_card,US,
3a90c406-37af-495c-9881-034f79b86f38,efec099a-28f2-406d-af40-cd258fc066dd,2024-04-06,delivered,2580.58,credit_card,US,
29c4378f-3a15-41ff-a63d-f43a54943cc3,4be39f5b-f970-406e-a161-72a345f5c305,2023-11-18,delivered,415.92,paypal,US,
1fdb110d-d78b-4c67-9ca7-91528f14a176,1b458081-106e-4baf-a7bb-ad8eaf58ae65,2023-04-07,in_transit,2484.09,debit_card,US,
aad0285b-e19d-48b6-9ea3-b2d9f8cb0960,2f57afbb-0ed4-4b76-bce5-ee7979a2345f,2023-08-08,in_transit,4042.53,credit_card,UK,
7f15284e-8b6b-4f02-bb5a-69ba537f4aeb,903644c9-5fe4-494a-a1f3-872a5dc6ab57,2024-01-24,delivered,1019.22,credit_card,US,
e682125b-fbaa-491b-bb24-0f67a498dd94,070a1c87-7d12-48ff-977d-ca032c246d92,2023-07-04,delivered,2052.53,paypal,Australia,
18096b7a-0b68-4ed2-a9d2-254f7668e78f,6d4a8ed5-c024-43b3-9e00-fd6b708559cb,2024-02-15,delivered,2084.68,debit_card,Canada,1f071716-4b66-4fff-ac83-71f4e91f0e7f
734b2ded-30fb-49a9-9e83-e8c2c79787f6,7bfa903e-07ef-4ed6-be7b-d3b47f871530,2023-06-24,delivered,51.71,debit_card,US,
6846cde9-fb77-4c6a-9fc7-005b34bb3972,fc7bc133-f81c-4e2d-8460-5dd8ac802206,2023-08-16,fulfilling,1208.11,paypal,UK,
59f136b5-fd1e-4cef-b111-db6ed2b491b2,6a18ab29-0e69-49de-aa20-93f3de10bd9a,2023-09-16,canceled,565.46,gift_card,UK,
14d90df2-e106-47d2-b2aa-2e379bc6e154,954d4ad2-815c-4d1f-aef5-c7faf4df0dc6,2024-03-21,disputed,345.64,credit_card,Germany,
e9fd22b0-a5b5-40d4-9934-3c46489cf401,694ca800-2a62-442d-81c1-8d9917dfe1a5,2024-03-28,in_transit,291.74,credit_card,US,
c94b5860-7fe8-4dc8-98b6-3c80fa1de6cd,7bfa903e-07ef-4ed6-be7b-d3b47f871530,2023-12-27,delivered,1443.13,debit_card,US,
e7bb7585-d35b-420e-93e5-809c1b0ca8e3,984b0359-06a3-4f31-98bb-cff581882bf6,2023-11-13,returned,205.98,debit_card,Canada,
34bf65b9-64f3-472d-9a5e-193598b476a0,83df18bc-1886-4c14-9fe4-2f244862d133,2024-03-16,fulfilling,6382.52,credit_card,UK,
2b37a4b5-d0fa-4f7b-847f-98f708f91a3c,0852b289-200a-42bf-9cae-36bdcb47b281,2024-01-27,delivered,42.47,credit_card,UK,
77d15488-fd66-4280-b6fb-81f1ef19bb78,a7349849-7da9-4848-a6f5-1b84e7e32f58,2024-03-05,delivered,3699.98,debit_card,UK,
6b2fa69e-38a1-448c-a773-09e7c8ed2a0f,e4cf282b-3504-43d6-80cd-6737c7f9fb98,2023-07-09,delivered,208.34,credit_card,US,
79d99bde-1b93-469b-8c13-49cdc0eefcb4,83df18bc-1886-4c14-9fe4-2f244862d133,2024-04-27,returned,322.53,debit_card,UK,
adceb1cc-de63-4a78-8aa5-6d95329459b6,fc7bc133-f81c-4e2d-8460-5dd8ac802206,2023-02-12,in_transit,1118.1,credit_card,UK,
6da8eee6-f368-4e9a-9c82-1828e414e6f6,d7f1fbce-34f6-431a-831b-0932ad165ed3,2023-12-15,disputed,96.0,debit_card,Canada,
5b66625d-b694-4502-b31a-0cf3ae1ab590,f461704f-ef38-4400-9a3f-f51539f5598a,2024-01-21,fulfilling,99.28,credit_card,UK,
a0ba390c-913b-4d5c-9bd5-5ec162ec18f5,c9a4a1eb-26e0-4f0d-9ad1-85db0fdda6d2,2023-11-25,confirmed,441.03,credit_card,US,
933b6ef2-6156-4d14-9b98-245fb7102f6a,e5a0ba19-6693-4036-b995-b3b2a41a678a,2024-04-10,delivered,40.32,credit_card,UK,
dab41d28-af55-4e38-87a9-096a1285278d,2707bcd3-11cb-40de-9392-18ac5008f35e,2023-11-22,delivered,805.8,apple_pay,US,
ff1b95da-feb1-48c5-932a-0ecfaa323469,68b6af5f-82ce-4006-b828-bd584ddcca8e,2023-08-29,delivered,146.29,credit_card,US,
2b151821-9dcc-4c19-8ff0-a6dd80ed2f62,b3a5b702-4adb-40e1-9a96-7e9b869cc524,2024-04-24,delivered,4099.18,gift_card,UK,
ac93f2ee-b156-4b96-997d-d7e32c5d54b2,d7f1fbce-34f6-431a-831b-0932ad165ed3,2024-01-06,returned,684.32,credit_card,Canada,552e977a-7d0a-4214-9d45-2425f2243e80
ede029f3-6474-4359-81b0-72a92c7931f6,761c858e-765f-411f-8547-47271f16f38c,2023-06-04,delivered,156.29,credit_card,US,
8ed54d32-d371-490b-8486-c60f3f72c279,e9fa39b5-7e54-45f9-9766-fd33eb31f8c7,2024-04-30,delivered,104.3,credit_card,US,
0df68eba-7309-4333-a8ed-33257787aef8,a33464d8-dd73-4c9f-acb8-c9edac2d6dc2,2023-12-12,delivered,598.94,credit_card,US,
7d3abd79-18b4-48c5-9e6b-201a73c2a8c4,c637eec1-13cd-4608-95d4-9e97502e1af2,2024-04-13,delivered,743.55,credit_card,Canada,da26ebae-726f-46d0-8dfa-6e40d5c8dbb6
9cb24cf6-731a-4ce8-952e-89762ba4b93d,4a9c434c-9c1f-4472-b2fd-dff6594bbc7a,2023-12-14,delivered,3555.82,credit_card,US,
e4a0472b-77c4-472a-8a3c-be3ae08a2f3a,6a18ab29-0e69-49de-aa20-93f3de10bd9a,2023-12-25,delivered,262.48,debit_card,UK,
3c8388ad-8bc7-4428-93d4-c3f4d25cd77a,adbed855-78db-4802-bd62-5513466609a1,2023-10-15,delivered,963.93,credit_card,US,
9ce50ba4-7eaf-4824-9427-9b5127aee171,c79a7318-97c7-4719-be1f-275dbd92e2a4,2024-01-13,fulfilling,290.92,credit_card,UK,
5b36838b-9dc9-4ea1-a6f3-90e5d6ab3261,27b818ea-629b-4095-b504-4a15a922db39,2024-03-25,delivered,1009.77,debit_card,US,
cec65f45-6d25-43f0-9119-30c143783644,dfb4d804-80b3-4d76-b7d8-398eacf372f5,2023-06-26,fulfilling,608.91,credit_card,US,
9d4b5420-6caa-411b-b38b-c47598b9a7b5,0852b289-200a-42bf-9cae-36bdcb47b281,2023-08-18,delivered,320.66,credit_card,UK,
7aecd19c-fbf2-4f57-be65-eb588561b8fd,36bef2b1-ff0c-486a-a9b7-ca4dbf0cd690,2023-07-06,in_transit,330.05,credit_card,US,
d958a7f5-157d-4a0f-a6b8-9784645750d6,f7d93bb0-b87b-4c36-a5c1-21e60bfcb1cc,2024-01-20,delivered,2209.85,credit_card,US,
f2622c2b-9f4e-4841-b5c5-65a59e15279a,8a17e603-1fbc-4a3f-8c59-e7e30e4f8a11,2023-02-15,delivered,2520.37,debit_card,UK,
308ab177-dc73-4091-8d20-fa5c54622afb,f147eecb-7dcd-4057-b179-18303e3eff97,2024-02-04,delivered,663.63,credit_card,Germany,
5fc9fad8-f65a-42f0-81fd-8f5072f48d42,8a17e603-1fbc-4a3f-8c59-e7e30e4f8a11,2023-07-04,delivered,3196.33,apple_pay,UK,53929d63-6712-4a31-85c3-807f22f068f4
7486f3c7-e83b-4461-bf12-10f01aec534a,8be97fa7-fb9e-4b61-9d8c-3e4064da8b1c,2023-04-10,delivered,946.2,credit_card,Canada,222a2d9c-8115-487b-bc4a-4ce24728c0b1
40ec613d-2272-497f-aee4-8cedbff2e57a,95b9e99e-8da9-472d-b104-ad0fc1cafc6f,2024-04-29,returned,532.25,credit_card,US,
17f5ba04-a737-4669-b40e-929695d60679,edca91f4-a5df-44e1-83f2-4936c087d640,2023-05-12,in_transit,2941.39,debit_card,US,
6a226cb3-1930-441e-8fc0-de41bc686129,0f9c9278-9be4-4700-8d99-65c41d55f6e4,2024-01-17,delivered,2283.39,credit_card,US,
d3d9da20-ec8e-4700-a3a8-4290f4b38811,502bcef1-e8d7-43c4-89eb-25fa42bc86e4,2024-03-27,in_transit,26.21,paypal,Australia,
64e570f6-2505-4a4f-b6e4-60ad8ccf60c6,0f9c9278-9be4-4700-8d99-65c41d55f6e4,2024-02-20,delivered,582.91,paypal,US,
49a0a445-7f4c-4526-b8d3-44c63f45e42b,4830f893-ec70-4b74-9d0f-b9cb1a8df72d,2023-05-31,in_transit,2275.3,credit_card,US,69bf9c14-599d-40b6-961c-ea782e45942a
a2b011e9-d180-455e-9eaf-52117a568b61,161b62da-8b33-462e-b798-fae6e08e72d9,2024-02-13,delivered,256.65,debit_card,US,
6032fd87-d55f-4f24-a469-76aab188e279,1b2e9092-8666-47e5-b883-83f20d3dba6e,2023-05-14,delivered,965.84,credit_card,Germany,
65a7dba5-31d3-4500-be16-7f4f5351a6e9,5938fb34-b0d5-40bd-b8da-a028cd3ca29b,2023-12-05,delivered,5453.78,credit_card,Canada,
0a6deeb8-16b5-48f3-8d7c-9c69c39c5607,02aab034-c604-4e70-81ad-58129f84e70d,2023-10-22,confirmed,128.03,credit_card,US,59002d28-d21b-46ec-9242-0a9af1421105
e360c8c0-3f14-49a2-8df3-f3e0975a37c3,038c10ae-ddb1-4e4a-9a31-cd9e4f81c9bd,2024-02-18,delivered,5733.89,debit_card,Canada,
9577048f-53bc-4275-9332-52b0bc60be66,b3a5b702-4adb-40e1-9a96-7e9b869cc524,2024-04-17,confirmed,11727.92,paypal,UK,
747b1e5e-2dec-46ae-8f12-213288414c7e,9618f2ef-4b97-4f0a-a0c5-442d67239fca,2024-01-13,disputed,1583.14,paypal,US,2d00860c-75e8-489b-9641-804788361dfc
2b3a8ac3-64d7-41bb-9719-60595ec08e63,0f9c9278-9be4-4700-8d99-65c41d55f6e4,2024-01-28,returned,3385.85,credit_card,US,9f255092-b4fd-4c51-9e49-9ea4cd45432a
38826120-7a7c-4381-90b9-79b9be26eb7a,61cdccf9-1c42-4759-92a2-8b7af567043c,2024-03-07,delivered,202.76,credit_card,Australia,
